sms_content,is_phishing,dataset_source,has_url,has_email,has_phone_number,url_string,domain,tld,subdomain,is_ip_address_url,redirected_url,url_subcategory,domain_age_days,domain_registrar,sender,sender_type,brand,message_category,sms_length,num_special_chars,num_digits,num_all_caps_words,phishing_keywords_count,sms_content_cleaned_for_nlp
Hey i've booked the 2 lessons on sun liao...,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,38,4,1,0,0,hey ive booked lessons sun liao
Thank you. do you generally date the brothas?,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,43,2,0,0,0,thank generally date brothas
"By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,88,2,0,0,0,way make sure u get train worc foregate street shrub hill fun night x
"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,84,4,3,0,0,thought id get watch cos thats kind thing u getanth loves much
You have won a guaranteed 32000 award or maybe even å£1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???,1,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,132,12,15,0,4,guaranteed award maybe even å£ cash claim ur award call free legitimat efreefone number wat u think
Good morning. At the repair shop--the ONLY reason i'm up at this hour.,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,65,5,0,0,0,good morning repair shopthe reason im hour
"And that's fine, I got enough bud to last most of the night at least",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,66,2,0,0,1,thats fine got enough bud last night least
I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,100,4,0,0,2,back good journey let know need receipts shall tell like pendent
So that takes away some money worries,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,37,0,0,0,1,takes away money worries
"aight we can pick some up, you open before tonight?",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,49,2,0,0,0,aight pick open tonight
"Latest News! Police station toilet stolen, cops have nothing to go on!",1,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,67,3,0,0,0,latest news police station toilet stolen cops nothing go
Sac needs to carry on:),0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,21,2,0,0,0,sac needs carry
Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,247,4,0,0,3,sing hu think also important find someone female know place well preferably citizen also smart help navigate even things like choosing phone plan require guidance doubt ask especially girls
What???? Hello wats talks email address?,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,35,5,0,0,3,hello wats talks email address
Except theres a chick with huge boobs.,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,37,1,0,0,0,except theres chick huge boobs
Im just wondering what your doing right now?,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,43,1,0,0,1,im wondering right
Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,98,3,0,0,0,wishing beautiful day moment revealing even things keep smiling enjoy
"\For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk\""""",1,D1,True,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,68,8,13,0,3,sparkling shopping breaks per person call visit
Arun can u transfr me d amt,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,27,0,0,0,0,arun u transfr amt
"Sorry, I'll call later",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,20,2,0,0,1,sorry ill call later
If you hear a loud scream in about &lt;#&gt; minutes its cause my Gyno will be shoving things up me that don't belong :/,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,111,8,0,0,0,hear loud scream ltgt minutes cause gyno shoving things dont belong
December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,1,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,134,4,13,0,4,december mobile mths entitled update latest colour camera mobile free call mobile update co free
Ok i thk i got it. Then u wan me 2 come now or wat?,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,47,2,1,0,1,ok thk got u wan come wat
Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv,1,D1,True,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,94,8,10,0,6,txt call claim reward hours talk time use phone subscribegbpmnth inc hrs stoptxtstop
U GOIN OUT 2NITE?,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,10,1,1,0,0,u goin nite
I will treasure every moment we spend together...,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,46,3,0,0,0,treasure every moment spend together
Shall I bring us a bottle of wine to keep us amused? Only joking! IÛ÷ll bring one anyway,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,87,2,0,0,0,shall bring us bottle wine keep us amused joking iû÷ll bring one anyway
http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=trueåÁC C RingtoneåÁ,1,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,37,10,17,0,0,httptms widelivecomindex wmlidadafirsttrueåác c ringtoneåá
Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth å£33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,1,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,144,4,5,0,1,get garden ready summer free selection summer bulbs seeds worth å£ scotsman saturday stop go notxtcouk
"URGENT! Last weekend's draw shows that you have won å£1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm",1,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,104,8,20,0,5,urgent last weekends draw shows å£ cash spanish holiday call claim tc rstm sw ss ppm
Ok lor.,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,6,1,0,0,0,ok lor
I thought slide is enough.,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,25,1,0,0,0,thought slide enough
Yup,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,3,0,0,0,0,yup
Well obviously not because all the people in my cool college life went home ;_;,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,75,3,0,0,0,well obviously people cool college life went home
Ok lor Ì_ reaching then message me.,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,33,2,0,0,1,ok lor ì reaching message
Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,112,7,0,0,0,wheres mummys boy good bad positive negative mummy made wait hmmmm
Dhoni have luck to win some big title.so we will win:),0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,51,3,0,0,0,dhoni luck win big titleso win
Yes princess! I want to please you every night. Your wish is my command...,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,69,5,0,0,0,yes princess want please every night wish command
What Today-sunday..sunday is holiday..so no work..,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,43,7,0,0,0,todaysundaysunday holidayso work
No probably  &lt;#&gt; %.,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,16,7,0,0,0,probably ltgt
Really do hope the work doesnt get stressful. Have a gr8 day.,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,55,2,1,0,0,really hope work doesnt get stressful gr day
Have you seen who's back at Holby?!,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,32,3,0,0,0,seen whos back holby
Shall call now dear having food,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,31,0,0,0,2,shall call dear food
URGENT We are trying to contact you Last weekends draw shows u have won a å£1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm,1,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,118,0,22,0,6,urgent trying contact last weekends draw shows u å£ prize guaranteed call claim code k valid hrs p pm
So li hai... Me bored now da lecturer repeating last weeks stuff waste time... ,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,72,6,0,0,1,li hai bored da lecturer repeating last weeks stuff waste time
", ,  and  picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,133,12,9,0,0,picking various points going yeovil motor project hours u take home max easy
Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt;:(,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,131,4,0,0,0,also fuck family going rhode island wherever fuck leaving alone week new bong gt
Ofcourse I also upload some songs,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,33,0,0,0,0,ofcourse also upload songs
2p per min to call Germany 08448350055 from your BT line. Just 2p per min. Check PlanetTalkInstant.com for info & T's & C's. Text stop to opt out,1,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,117,8,13,0,2,p per min call germany bt line p per min check planettalkinstantcom info ts cs text stop opt
K. I will sent it again,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,22,1,0,0,0,k sent
Oh thanks a lot..i already bought 2 eggs ..,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,36,4,1,0,0,oh thanks loti already bought eggs
K. I will sent it again,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,22,1,0,0,0,k sent
U studying in sch or going home? Anyway i'll b going 2 sch later.,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,60,3,1,0,0,u studying sch going home anyway ill b going sch later
Marvel Mobile Play the official Ultimate Spider-man game (å£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,1,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,139,6,9,0,3,marvel mobile play official ultimate spiderman game å£ ur mobile right text spider game send u free ball wallpaper
I think if he rule tamilnadu..then its very tough for our people.,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,62,3,0,0,0,think rule tamilnaduthen tough people
"Cool, we shall go and see, have to go to tip anyway. Are you at home, got something to drop in later? So lets go to town tonight! Maybe mum can take us in.",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,148,7,0,0,0,cool shall go see go tip anyway home got something drop later lets go town tonight maybe mum take us
"Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ...",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,100,13,0,0,0,good afternoon love goes day sleep hope well boytoy think
Yes... I trust u to buy new stuff ASAP so I can try it out,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,55,3,0,0,0,yes trust u buy new stuff asap try
"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",1,D1,True,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,102,10,18,0,7,sms services inclusive text credits pls goto login qxj unsubscribe stop extra charge help comuk cm ae
